"U:0","U:1","U:2","grad(U):0","grad(U):1","grad(U):2","grad(U):3","grad(U):4","grad(U):5","grad(U):6","grad(U):7","grad(U):8","nu","p","shearStress:0","shearStress:1","shearStress:2","shearStress:3","shearStress:4","shearStress:5","strainRate","wallShearStress:0","wallShearStress:1","wallShearStress:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-2.7624e-11,-1.069e-06,0.13911,-0.0049407,1.2769e-07,1.2092e-10,1.2317e-07,0.0070151,-340.37,1.0859e-09,7.2051e-05,-0.0022102,0.0012832,41.254,1.2578e-05,-1.8093e-05,5.515e-06,-3.2203e-10,0.43616,-1.5494e-12,340.37,0,0,0,1,0.00021659,0,0.00021659,0.01024
-2.7575e-11,-1.0663e-06,0.13898,-0.0049185,1.2721e-07,1.2141e-10,1.2339e-07,0.0070332,-341.7,1.0837e-09,7.2348e-05,-0.0022543,0.0012803,41.254,1.2486e-05,-1.8103e-05,5.6174e-06,-3.2094e-10,0.43697,-1.5436e-12,341.7,0,0,0,1,0.00021699,0,0.00021699,0.01024
-2.7525e-11,-1.0633e-06,0.13884,-0.0048965,1.2677e-07,1.2189e-10,1.2358e-07,0.0070666,-343.1,1.0815e-09,7.2391e-05,-0.0022917,0.0012776,41.254,1.2421e-05,-1.8133e-05,5.7121e-06,-3.1997e-10,0.43777,-1.5383e-12,343.1,0,0,0,1,0.00021739,0,0.00021739,0.01024
-2.7474e-11,-1.0603e-06,0.1387,-0.0048745,1.2632e-07,1.2237e-10,1.2378e-07,0.0071,-344.5,1.0793e-09,7.2433e-05,-0.0023291,0.001275,41.254,1.2356e-05,-1.8163e-05,5.8069e-06,-3.1899e-10,0.43858,-1.5329e-12,344.5,0,0,0,1,0.00021779,0,0.00021779,0.01024
-2.7424e-11,-1.0573e-06,0.13855,-0.0048525,1.2587e-07,1.2285e-10,1.2397e-07,0.0071334,-345.9,1.0771e-09,7.2475e-05,-0.0023664,0.0012723,41.254,1.2291e-05,-1.8193e-05,5.9017e-06,-3.1801e-10,0.43939,-1.5276e-12,345.9,0,0,0,1,0.00021819,0,0.00021819,0.01024
-2.7374e-11,-1.0543e-06,0.13841,-0.0048305,1.2542e-07,1.2333e-10,1.2417e-07,0.0071668,-347.3,1.0749e-09,7.2517e-05,-0.0024038,0.0012697,41.254,1.2226e-05,-1.8222e-05,5.9964e-06,-3.1703e-10,0.44019,-1.5223e-12,347.3,0,0,0,1,0.00021859,0,0.00021859,0.01024
-2.7324e-11,-1.0513e-06,0.13827,-0.0048085,1.2497e-07,1.2381e-10,1.2436e-07,0.0072002,-348.71,1.0727e-09,7.2559e-05,-0.0024412,0.001267,41.254,1.2161e-05,-1.8252e-05,6.0912e-06,-3.1605e-10,0.441,-1.5169e-12,348.71,0,0,0,1,0.00021899,0,0.00021899,0.01024
-2.7273e-11,-1.0483e-06,0.13812,-0.0047865,1.2452e-07,1.2429e-10,1.2456e-07,0.0072335,-350.11,1.0704e-09,7.2601e-05,-0.0024785,0.0012643,41.254,1.2096e-05,-1.8282e-05,6.186e-06,-3.1508e-10,0.4418,-1.5116e-12,350.11,0,0,0,1,0.00021939,0,0.00021939,0.01024
-2.7223e-11,-1.0453e-06,0.13798,-0.0047645,1.2407e-07,1.2477e-10,1.2475e-07,0.0072669,-351.51,1.0682e-09,7.2643e-05,-0.0025159,0.0012617,41.254,1.2031e-05,-1.8312e-05,6.2807e-06,-3.141e-10,0.44261,-1.5063e-12,351.51,0,0,0,1,0.00021979,0,0.00021979,0.01024
-2.7173e-11,-1.0424e-06,0.13784,-0.0047425,1.2362e-07,1.2525e-10,1.2495e-07,0.0073003,-352.91,1.066e-09,7.2685e-05,-0.0025533,0.001259,41.254,1.1966e-05,-1.8342e-05,6.3755e-06,-3.1312e-10,0.44341,-1.501e-12,352.91,0,0,0,1,0.00022019,0,0.00022019,0.01024
-2.7122e-11,-1.0394e-06,0.1377,-0.0047205,1.2317e-07,1.2573e-10,1.2514e-07,0.0073338,-354.31,1.0638e-09,7.2719e-05,-0.0025907,0.0012564,41.254,1.1901e-05,-1.8372e-05,6.4704e-06,-3.1214e-10,0.44422,-1.4956e-12,354.31,0,0,0,1,0.00022059,0,0.00022059,0.01024
-2.7072e-11,-1.0364e-06,0.13755,-0.0046985,1.2272e-07,1.2621e-10,1.2534e-07,0.0073672,-355.71,1.0616e-09,7.2752e-05,-0.0026281,0.0012537,41.254,1.1836e-05,-1.8401e-05,6.5652e-06,-3.1116e-10,0.44503,-1.4903e-12,355.71,0,0,0,1,0.00022099,0,0.00022099,0.01024
-2.7022e-11,-1.0334e-06,0.13741,-0.0046765,1.2227e-07,1.2669e-10,1.2553e-07,0.0074007,-357.11,1.0594e-09,7.2785e-05,-0.0026655,0.001251,41.254,1.1771e-05,-1.8431e-05,6.6601e-06,-3.1018e-10,0.44583,-1.485e-12,357.11,0,0,0,1,0.00022139,0,0.00022139,0.01024
-2.6971e-11,-1.0304e-06,0.13727,-0.0046545,1.2182e-07,1.2718e-10,1.2572e-07,0.0074341,-358.51,1.0572e-09,7.2817e-05,-0.0027029,0.0012484,41.254,1.1706e-05,-1.8461e-05,6.755e-06,-3.0921e-10,0.44664,-1.4797e-12,358.51,0,0,0,1,0.00022179,0,0.00022179,0.01024
-2.6921e-11,-1.0274e-06,0.13713,-0.0046325,1.2137e-07,1.2766e-10,1.2592e-07,0.0074676,-359.91,1.0549e-09,7.285e-05,-0.0027403,0.0012457,41.254,1.1641e-05,-1.8491e-05,6.8499e-06,-3.0823e-10,0.44744,-1.4743e-12,359.91,0,0,0,1,0.00022219,0,0.00022219,0.01024
-2.6871e-11,-1.0244e-06,0.13698,-0.0046105,1.2093e-07,1.2814e-10,1.2611e-07,0.007501,-361.31,1.0527e-09,7.2883e-05,-0.0027776,0.0012431,41.254,1.1576e-05,-1.8521e-05,6.9447e-06,-3.0725e-10,0.44825,-1.469e-12,361.31,0,0,0,1,0.00022259,0,0.00022259,0.01024
-2.6821e-11,-1.0214e-06,0.13684,-0.0045885,1.2048e-07,1.2862e-10,1.2631e-07,0.0075344,-362.71,1.0505e-09,7.2915e-05,-0.002815,0.0012404,41.254,1.1511e-05,-1.8551e-05,7.0396e-06,-3.0627e-10,0.44905,-1.4637e-12,362.71,0,0,0,1,0.00022299,0,0.00022299,0.01024
-2.677e-11,-1.0184e-06,0.1367,-0.0045665,1.2003e-07,1.291e-10,1.265e-07,0.0075679,-364.11,1.0483e-09,7.2948e-05,-0.0028524,0.0012378,41.254,1.1446e-05,-1.8581e-05,7.1345e-06,-3.0529e-10,0.44986,-1.4584e-12,364.11,0,0,0,1,0.00022339,0,0.00022339,0.01024
-2.672e-11,-1.0154e-06,0.13655,-0.0045445,1.1958e-07,1.2958e-10,1.267e-07,0.0076013,-365.52,1.0461e-09,7.2981e-05,-0.0028898,0.0012351,41.254,1.1382e-05,-1.8611e-05,7.2294e-06,-3.0431e-10,0.45067,-1.453e-12,365.51,0,0,0,1,0.00022379,0,0.00022379,0.01024
-2.667e-11,-1.0124e-06,0.13641,-0.0045225,1.1913e-07,1.3007e-10,1.2689e-07,0.0076348,-366.92,1.0439e-09,7.3013e-05,-0.0029272,0.0012324,41.254,1.1317e-05,-1.8641e-05,7.3242e-06,-3.0333e-10,0.45147,-1.4477e-12,366.92,0,0,0,1,0.00022419,0,0.00022419,0.01024
-2.6619e-11,-1.0094e-06,0.13627,-0.0045005,1.1868e-07,1.3055e-10,1.2709e-07,0.0076682,-368.32,1.0417e-09,7.3046e-05,-0.0029646,0.0012298,41.254,1.1252e-05,-1.8671e-05,7.4191e-06,-3.0236e-10,0.45228,-1.4424e-12,368.32,0,0,0,1,0.00022459,0,0.00022459,0.01024
-2.6569e-11,-1.0064e-06,0.13613,-0.0044785,1.1823e-07,1.3103e-10,1.2728e-07,0.0077017,-369.72,1.0394e-09,7.3079e-05,-0.003002,0.0012271,41.254,1.1187e-05,-1.8701e-05,7.514e-06,-3.0138e-10,0.45308,-1.4371e-12,369.72,0,0,0,1,0.00022499,0,0.00022499,0.01024
-2.6519e-11,-1.0035e-06,0.13598,-0.0044566,1.1778e-07,1.3151e-10,1.2748e-07,0.0077351,-371.12,1.0372e-09,7.3111e-05,-0.0030394,0.0012245,41.254,1.1122e-05,-1.8731e-05,7.6089e-06,-3.004e-10,0.45389,-1.4317e-12,371.12,0,0,0,1,0.00022539,0,0.00022539,0.01024
-2.6468e-11,-1.0005e-06,0.13584,-0.0044346,1.1733e-07,1.3199e-10,1.2767e-07,0.0077686,-372.52,1.035e-09,7.3144e-05,-0.0030768,0.0012218,41.254,1.1057e-05,-1.876e-05,7.7037e-06,-2.9942e-10,0.45469,-1.4264e-12,372.52,0,0,0,1,0.00022578,0,0.00022578,0.01024
-2.6417e-11,-9.973e-07,0.13569,-0.004413,1.169e-07,1.3251e-10,1.2785e-07,0.0077868,-373.97,1.0328e-09,7.3213e-05,-0.0031095,0.0012193,41.254,1.0988e-05,-1.8761e-05,7.7729e-06,-2.9851e-10,0.4555,-1.4214e-12,373.97,0,0,0,1,0.00022618,0,0.00022618,0.01024
-2.6365e-11,-9.9407e-07,0.13553,-0.0043916,1.1648e-07,1.3304e-10,1.2803e-07,0.0078,-375.43,1.0305e-09,7.3293e-05,-0.0031407,0.0012168,41.254,1.0919e-05,-1.8752e-05,7.8334e-06,-2.9763e-10,0.45631,-1.4166e-12,375.43,0,0,0,1,0.00022658,0,0.00022658,0.01024
-2.6313e-11,-9.9085e-07,0.13538,-0.0043703,1.1606e-07,1.3358e-10,1.2821e-07,0.0078132,-376.9,1.0283e-09,7.3373e-05,-0.0031718,0.0012144,41.254,1.085e-05,-1.8744e-05,7.894e-06,-2.9674e-10,0.45711,-1.4117e-12,376.9,0,0,0,1,0.00022698,0,0.00022698,0.01024
-2.6261e-11,-9.8762e-07,0.13522,-0.0043489,1.1563e-07,1.3411e-10,1.2839e-07,0.0078264,-378.36,1.0261e-09,7.3453e-05,-0.003203,0.001212,41.254,1.078e-05,-1.8735e-05,7.9546e-06,-2.9585e-10,0.45792,-1.4069e-12,378.36,0,0,0,1,0.00022738,0,0.00022738,0.01024
-2.6209e-11,-9.844e-07,0.13507,-0.0043275,1.1521e-07,1.3464e-10,1.2857e-07,0.0078396,-379.83,1.0238e-09,7.3533e-05,-0.0032342,0.0012095,41.254,1.0711e-05,-1.8726e-05,8.0151e-06,-2.9497e-10,0.45872,-1.402e-12,379.83,0,0,0,1,0.00022778,0,0.00022778,0.01024
-2.6157e-11,-9.8117e-07,0.13491,-0.0043061,1.1479e-07,1.3517e-10,1.2875e-07,0.0078528,-381.29,1.0216e-09,7.3613e-05,-0.0032653,0.0012071,41.254,1.0641e-05,-1.8717e-05,8.0757e-06,-2.9408e-10,0.45953,-1.3971e-12,381.29,0,0,0,1,0.00022818,0,0.00022818,0.01024
-2.6106e-11,-9.7795e-07,0.13476,-0.0042847,1.1436e-07,1.3571e-10,1.2892e-07,0.007866,-382.76,1.0194e-09,7.3694e-05,-0.0032965,0.0012046,41.254,1.0572e-05,-1.8708e-05,8.1363e-06,-2.932e-10,0.46034,-1.3923e-12,382.76,0,0,0,1,0.00022858,0,0.00022858,0.01024
-2.6054e-11,-9.7472e-07,0.1346,-0.0042633,1.1394e-07,1.3624e-10,1.291e-07,0.0078792,-384.23,1.0171e-09,7.3774e-05,-0.0033277,0.0012022,41.254,1.0502e-05,-1.8699e-05,8.1969e-06,-2.9231e-10,0.46114,-1.3874e-12,384.22,0,0,0,1,0.00022898,0,0.00022898,0.01024
-2.6002e-11,-9.715e-07,0.13445,-0.004242,1.1352e-07,1.3677e-10,1.2928e-07,0.0078924,-385.69,1.0149e-09,7.3854e-05,-0.0033588,0.0011997,41.254,1.0433e-05,-1.869e-05,8.2574e-06,-2.9142e-10,0.46195,-1.3826e-12,385.69,0,0,0,1,0.00022938,0,0.00022938,0.01024
-2.595e-11,-9.6827e-07,0.13429,-0.0042206,1.131e-07,1.373e-10,1.2946e-07,0.0079056,-387.16,1.0126e-09,7.3934e-05,-0.00339,0.0011973,41.254,1.0363e-05,-1.8681e-05,8.318e-06,-2.9054e-10,0.46275,-1.3777e-12,387.16,0,0,0,1,0.00022978,0,0.00022978,0.01024
-2.5898e-11,-9.6505e-07,0.13414,-0.0041992,1.1267e-07,1.3784e-10,1.2964e-07,0.0079188,-388.62,1.0104e-09,7.4014e-05,-0.0034212,0.0011948,41.254,1.0294e-05,-1.8672e-05,8.3786e-06,-2.8965e-10,0.46356,-1.3729e-12,388.62,0,0,0,1,0.00023018,0,0.00023018,0.01024
-2.5846e-11,-9.6182e-07,0.13398,-0.0041778,1.1225e-07,1.3837e-10,1.2981e-07,0.0079319,-390.09,1.0082e-09,7.4095e-05,-0.0034523,0.0011924,41.254,1.0224e-05,-1.8664e-05,8.4392e-06,-2.8876e-10,0.46436,-1.368e-12,390.09,0,0,0,1,0.00023058,0,0.00023058,0.01024
-2.5794e-11,-9.586e-07,0.13383,-0.0041564,1.1183e-07,1.389e-10,1.2999e-07,0.0079451,-391.55,1.0059e-09,7.4175e-05,-0.0034835,0.0011899,41.254,1.0155e-05,-1.8655e-05,8.4997e-06,-2.8788e-10,0.46517,-1.3631e-12,391.55,0,0,0,1,0.00023098,0,0.00023098,0.01024
-2.5742e-11,-9.5537e-07,0.13367,-0.004135,1.1141e-07,1.3943e-10,1.3017e-07,0.0079583,-393.02,1.0037e-09,7.4255e-05,-0.0035146,0.0011875,41.254,1.0086e-05,-1.8646e-05,8.5603e-06,-2.8699e-10,0.46598,-1.3583e-12,393.02,0,0,0,1,0.00023138,0,0.00023138,0.01024
-2.569e-11,-9.5215e-07,0.13352,-0.0041137,1.1098e-07,1.3996e-10,1.3035e-07,0.0079715,-394.48,1.0014e-09,7.4335e-05,-0.0035458,0.0011851,41.254,1.0016e-05,-1.8637e-05,8.6209e-06,-2.8611e-10,0.46678,-1.3534e-12,394.48,0,0,0,1,0.00023178,0,0.00023178,0.01024
-2.5638e-11,-9.4892e-07,0.13336,-0.0040923,1.1056e-07,1.405e-10,1.3053e-07,0.0079847,-395.95,9.992e-10,7.4415e-05,-0.003577,0.0011826,41.254,9.9466e-06,-1.8628e-05,8.6814e-06,-2.8522e-10,0.46759,-1.3486e-12,395.95,0,0,0,1,0.00023218,0,0.00023218,0.01024
-2.5587e-11,-9.457e-07,0.13321,-0.0040709,1.1014e-07,1.4103e-10,1.3071e-07,0.0079979,-397.41,9.9696e-10,7.4496e-05,-0.0036081,0.0011802,41.254,9.8771e-06,-1.8619e-05,8.742e-06,-2.8433e-10,0.46839,-1.3437e-12,397.41,0,0,0,1,0.00023258,0,0.00023258,0.01024
-2.5535e-11,-9.4247e-07,0.13305,-0.0040495,1.0971e-07,1.4156e-10,1.3088e-07,0.0080111,-398.88,9.9472e-10,7.4576e-05,-0.0036393,0.0011777,41.254,9.8077e-06,-1.861e-05,8.8026e-06,-2.8345e-10,0.4692,-1.3389e-12,398.88,0,0,0,1,0.00023298,0,0.00023298,0.01024
-2.5483e-11,-9.3925e-07,0.1329,-0.0040281,1.0929e-07,1.4209e-10,1.3106e-07,0.0080243,-400.34,9.9248e-10,7.4656e-05,-0.0036705,0.0011753,41.254,9.7382e-06,-1.8601e-05,8.8632e-06,-2.8256e-10,0.47,-1.334e-12,400.34,0,0,0,1,0.00023338,0,0.00023338,0.01024
-2.5431e-11,-9.3602e-07,0.13274,-0.0040067,1.0887e-07,1.4263e-10,1.3124e-07,0.0080375,-401.81,9.9024e-10,7.4736e-05,-0.0037016,0.0011728,41.254,9.6688e-06,-1.8593e-05,8.9237e-06,-2.8168e-10,0.47081,-1.3291e-12,401.81,0,0,0,1,0.00023378,0,0.00023378,0.01024
-2.5379e-11,-9.328e-07,0.13259,-0.0039854,1.0845e-07,1.4316e-10,1.3142e-07,0.0080507,-403.27,9.88e-10,7.4816e-05,-0.0037328,0.0011704,41.254,9.5993e-06,-1.8584e-05,8.9843e-06,-2.8079e-10,0.47162,-1.3243e-12,403.27,0,0,0,1,0.00023418,0,0.00023418,0.01024
-2.5326e-11,-9.2958e-07,0.13242,-0.0039653,1.0804e-07,1.4372e-10,1.3158e-07,0.0080486,-404.79,9.8577e-10,7.4934e-05,-0.003759,0.0011681,41.254,9.5289e-06,-1.8549e-05,9.0203e-06,-2.7997e-10,0.47242,-1.3198e-12,404.79,0,0,0,1,0.00023458,0,0.00023458,0.01024
-2.5273e-11,-9.2635e-07,0.13225,-0.0039454,1.0764e-07,1.4429e-10,1.3175e-07,0.0080451,-406.32,9.8353e-10,7.5055e-05,-0.0037847,0.0011658,41.254,9.4584e-06,-1.8512e-05,9.054e-06,-2.7916e-10,0.47323,-1.3154e-12,406.32,0,0,0,1,0.00023498,0,0.00023498,0.01024
-2.5219e-11,-9.2313e-07,0.13208,-0.0039254,1.0724e-07,1.4486e-10,1.3191e-07,0.0080415,-407.85,9.8129e-10,7.5176e-05,-0.0038104,0.0011636,41.254,9.3878e-06,-1.8476e-05,9.0877e-06,-2.7835e-10,0.47403,-1.3109e-12,407.85,0,0,0,1,0.00023538,0,0.00023538,0.01024
-2.5166e-11,-9.1991e-07,0.13192,-0.0039055,1.0684e-07,1.4543e-10,1.3208e-07,0.008038,-409.37,9.7906e-10,7.5297e-05,-0.0038361,0.0011613,41.254,9.3173e-06,-1.8439e-05,9.1214e-06,-2.7754e-10,0.47484,-1.3065e-12,409.37,0,0,0,1,0.00023578,0,0.00023578,0.01024
-2.5113e-11,-9.1669e-07,0.13175,-0.0038856,1.0644e-07,1.46e-10,1.3224e-07,0.0080344,-410.9,9.7682e-10,7.5417e-05,-0.0038618,0.001159,41.254,9.2468e-06,-1.8402e-05,9.155e-06,-2.7673e-10,0.47564,-1.302e-12,410.9,0,0,0,1,0.00023617,0,0.00023617,0.01024
-2.506e-11,-9.1346e-07,0.13158,-0.0038657,1.0604e-07,1.4657e-10,1.3241e-07,0.0080309,-412.42,9.7458e-10,7.5538e-05,-0.0038875,0.0011568,41.254,9.1763e-06,-1.8365e-05,9.1887e-06,-2.7592e-10,0.47645,-1.2976e-12,412.42,0,0,0,1,0.00023657,0,0.00023657,0.01024
-2.5006e-11,-9.1024e-07,0.13142,-0.0038457,1.0564e-07,1.4714e-10,1.3257e-07,0.0080274,-413.95,9.7235e-10,7.5659e-05,-0.0039132,0.0011545,41.254,9.1057e-06,-1.8328e-05,9.2224e-06,-2.7511e-10,0.47726,-1.2931e-12,413.95,0,0,0,1,0.00023697,0,0.00023697,0.01024
-2.4953e-11,-9.0702e-07,0.13125,-0.0038258,1.0524e-07,1.477e-10,1.3273e-07,0.0080238,-415.48,9.7011e-10,7.578e-05,-0.0039389,0.0011522,41.254,9.0352e-06,-1.8291e-05,9.2561e-06,-2.743e-10,0.47806,-1.2887e-12,415.48,0,0,0,1,0.00023737,0,0.00023737,0.01024
-2.49e-11,-9.0379e-07,0.13108,-0.0038059,1.0484e-07,1.4827e-10,1.329e-07,0.0080203,-417,9.6787e-10,7.5901e-05,-0.0039646,0.0011499,41.254,8.9647e-06,-1.8254e-05,9.2898e-06,-2.7349e-10,0.47887,-1.2842e-12,417,0,0,0,1,0.00023777,0,0.00023777,0.01024
-2.4846e-11,-9.0057e-07,0.13091,-0.0037859,1.0444e-07,1.4884e-10,1.3306e-07,0.0080168,-418.53,9.6564e-10,7.6022e-05,-0.0039903,0.0011477,41.254,8.8941e-06,-1.8218e-05,9.3235e-06,-2.7268e-10,0.47967,-1.2798e-12,418.53,0,0,0,1,0.00023817,0,0.00023817,0.01024
-2.4793e-11,-8.9735e-07,0.13075,-0.003766,1.0404e-07,1.4941e-10,1.3323e-07,0.0080132,-420.05,9.634e-10,7.6143e-05,-0.004016,0.0011454,41.254,8.8236e-06,-1.8181e-05,9.3572e-06,-2.7187e-10,0.48048,-1.2753e-12,420.05,0,0,0,1,0.00023857,0,0.00023857,0.01024
-2.474e-11,-8.9413e-07,0.13058,-0.0037461,1.0364e-07,1.4998e-10,1.3339e-07,0.0080097,-421.58,9.6116e-10,7.6264e-05,-0.0040417,0.0011431,41.254,8.7531e-06,-1.8144e-05,9.3909e-06,-2.7107e-10,0.48128,-1.2709e-12,421.58,0,0,0,1,0.00023897,0,0.00023897,0.01024
-2.4687e-11,-8.909e-07,0.13041,-0.0037262,1.0324e-07,1.5055e-10,1.3356e-07,0.0080062,-423.11,9.5892e-10,7.6385e-05,-0.0040675,0.0011409,41.254,8.6826e-06,-1.8107e-05,9.4246e-06,-2.7026e-10,0.48209,-1.2665e-12,423.11,0,0,0,1,0.00023937,0,0.00023937,0.01024
-2.4633e-11,-8.8768e-07,0.13025,-0.0037062,1.0284e-07,1.5112e-10,1.3372e-07,0.0080026,-424.63,9.5669e-10,7.6506e-05,-0.0040932,0.0011386,41.254,8.612e-06,-1.807e-05,9.4583e-06,-2.6945e-10,0.4829,-1.262e-12,424.63,0,0,0,1,0.00023977,0,0.00023977,0.01024
-2.458e-11,-8.8446e-07,0.13008,-0.0036863,1.0244e-07,1.5169e-10,1.3389e-07,0.0079991,-426.16,9.5445e-10,7.6627e-05,-0.0041189,0.0011363,41.254,8.5415e-06,-1.8033e-05,9.4919e-06,-2.6864e-10,0.4837,-1.2576e-12,426.16,0,0,0,1,0.00024017,0,0.00024017,0.01024
-2.4527e-11,-8.8124e-07,0.12991,-0.0036664,1.0204e-07,1.5225e-10,1.3405e-07,0.0079956,-427.68,9.5221e-10,7.6748e-05,-0.0041446,0.0011341,41.254,8.471e-06,-1.7997e-05,9.5256e-06,-2.6783e-10,0.48451,-1.2531e-12,427.68,0,0,0,1,0.00024057,0,0.00024057,0.01024
-2.4474e-11,-8.7801e-07,0.12974,-0.0036464,1.0164e-07,1.5282e-10,1.3421e-07,0.007992,-429.21,9.4998e-10,7.6868e-05,-0.0041703,0.0011318,41.254,8.4004e-06,-1.796e-05,9.5593e-06,-2.6702e-10,0.48531,-1.2487e-12,429.21,0,0,0,1,0.00024097,0,0.00024097,0.01024
-2.442e-11,-8.7479e-07,0.12958,-0.0036265,1.0124e-07,1.5339e-10,1.3438e-07,0.0079885,-430.74,9.4774e-10,7.6989e-05,-0.004196,0.0011295,41.254,8.3299e-06,-1.7923e-05,9.593e-06,-2.6621e-10,0.48612,-1.2442e-12,430.74,0,0,0,1,0.00024137,0,0.00024137,0.01024
-2.4367e-11,-8.7157e-07,0.12941,-0.0036066,1.0084e-07,1.5396e-10,1.3454e-07,0.007985,-432.26,9.455e-10,7.711e-05,-0.0042217,0.0011273,41.254,8.2594e-06,-1.7886e-05,9.6267e-06,-2.654e-10,0.48692,-1.2398e-12,432.26,0,0,0,1,0.00024177,0,0.00024177,0.01024
-2.4313e-11,-8.6836e-07,0.12924,-0.0035872,1.0045e-07,1.5452e-10,1.347e-07,0.0079813,-433.81,9.4326e-10,7.7203e-05,-0.0042457,0.0011251,41.254,8.1926e-06,-1.7849e-05,9.6564e-06,-2.6461e-10,0.48773,-1.2354e-12,433.81,0,0,0,1,0.00024217,0,0.00024217,0.01024
-2.4259e-11,-8.6519e-07,0.12906,-0.0035687,1.0007e-07,1.5505e-10,1.3486e-07,0.0079776,-435.39,9.4101e-10,7.7247e-05,-0.0042666,0.0011229,41.254,8.1323e-06,-1.7812e-05,9.6794e-06,-2.6386e-10,0.48854,-1.2312e-12,435.39,0,0,0,1,0.00024257,0,0.00024257,0.01024
-2.4204e-11,-8.6202e-07,0.12888,-0.0035502,9.969e-08,1.5559e-10,1.3501e-07,0.0079738,-436.97,9.3877e-10,7.729e-05,-0.0042876,0.0011208,41.254,8.0719e-06,-1.7774e-05,9.7024e-06,-2.6312e-10,0.48934,-1.227e-12,436.97,0,0,0,1,0.00024297,0,0.00024297,0.01024
-2.415e-11,-8.5885e-07,0.1287,-0.0035316,9.931e-08,1.5612e-10,1.3516e-07,0.0079701,-438.56,9.3652e-10,7.7334e-05,-0.0043085,0.0011187,41.254,8.0116e-06,-1.7737e-05,9.7254e-06,-2.6237e-10,0.49015,-1.2229e-12,438.56,0,0,0,1,0.00024337,0,0.00024337,0.01024
-2.4095e-11,-8.5568e-07,0.12852,-0.0035131,9.8929e-08,1.5666e-10,1.3531e-07,0.0079663,-440.14,9.3427e-10,7.7378e-05,-0.0043295,0.0011166,41.254,7.9512e-06,-1.77e-05,9.7483e-06,-2.6162e-10,0.49095,-1.2187e-12,440.14,0,0,0,1,0.00024377,0,0.00024377,0.01024
-2.4041e-11,-8.5251e-07,0.12834,-0.0034946,9.8549e-08,1.5719e-10,1.3546e-07,0.0079626,-441.72,9.3202e-10,7.7422e-05,-0.0043504,0.0011145,41.254,7.8909e-06,-1.7662e-05,9.7713e-06,-2.6088e-10,0.49176,-1.2145e-12,441.72,0,0,0,1,0.00024417,0,0.00024417,0.01024
-2.3987e-11,-8.4934e-07,0.12816,-0.0034761,9.8169e-08,1.5773e-10,1.3562e-07,0.0079588,-443.31,9.2977e-10,7.7466e-05,-0.0043714,0.0011123,41.254,7.8306e-06,-1.7625e-05,9.7943e-06,-2.6013e-10,0.49256,-1.2103e-12,443.31,0,0,0,1,0.00024457,0,0.00024457,0.01024
-2.3932e-11,-8.4617e-07,0.12798,-0.0034576,9.7788e-08,1.5827e-10,1.3577e-07,0.007955,-444.89,9.2752e-10,7.751e-05,-0.0043923,0.0011102,41.254,7.7702e-06,-1.7587e-05,9.8173e-06,-2.5939e-10,0.49337,-1.2061e-12,444.89,0,0,0,1,0.00024497,0,0.00024497,0.01024
-2.3878e-11,-8.43e-07,0.12781,-0.0034391,9.7408e-08,1.588e-10,1.3592e-07,0.0079513,-446.47,9.2527e-10,7.7553e-05,-0.0044133,0.0011081,41.254,7.7099e-06,-1.755e-05,9.8402e-06,-2.5864e-10,0.49418,-1.2019e-12,446.47,0,0,0,1,0.00024537,0,0.00024537,0.01024
-2.3823e-11,-8.3983e-07,0.12763,-0.0034206,9.7028e-08,1.5934e-10,1.3607e-07,0.0079475,-448.06,9.2302e-10,7.7597e-05,-0.0044342,0.001106,41.254,7.6495e-06,-1.7513e-05,9.8632e-06,-2.5789e-10,0.49498,-1.1977e-12,448.06,0,0,0,1,0.00024577,0,0.00024577,0.01024
-2.3769e-11,-8.3665e-07,0.12745,-0.0034021,9.6647e-08,1.5987e-10,1.3623e-07,0.0079438,-449.64,9.2077e-10,7.7641e-05,-0.0044551,0.0011039,41.254,7.5892e-06,-1.7475e-05,9.8862e-06,-2.5715e-10,0.49579,-1.1935e-12,449.64,0,0,0,1,0.00024617,0,0.00024617,0.01024
-2.3714e-11,-8.3348e-07,0.12727,-0.0033835,9.6267e-08,1.6041e-10,1.3638e-07,0.00794,-451.22,9.1852e-10,7.7685e-05,-0.0044761,0.0011018,41.254,7.5288e-06,-1.7438e-05,9.9092e-06,-2.564e-10,0.49659,-1.1893e-12,451.22,0,0,0,1,0.00024657,0,0.00024657,0.01024
-2.366e-11,-8.3031e-07,0.12709,-0.003365,9.5887e-08,1.6094e-10,1.3653e-07,0.0079363,-452.81,9.1628e-10,7.7729e-05,-0.004497,0.0010996,41.254,7.4685e-06,-1.7401e-05,9.9321e-06,-2.5565e-10,0.4974,-1.1851e-12,452.81,0,0,0,1,0.00024696,0,0.00024696,0.01024
-2.3605e-11,-8.2714e-07,0.12691,-0.0033465,9.5506e-08,1.6148e-10,1.3668e-07,0.0079325,-454.39,9.1403e-10,7.7773e-05,-0.004518,0.0010975,41.254,7.4081e-06,-1.7363e-05,9.9551e-06,-2.5491e-10,0.4982,-1.1809e-12,454.39,0,0,0,1,0.00024736,0,0.00024736,0.01024
