"U:0","U:1","U:2","grad(U):0","grad(U):1","grad(U):2","grad(U):3","grad(U):4","grad(U):5","grad(U):6","grad(U):7","grad(U):8","nu","p","shearStress:0","shearStress:1","shearStress:2","shearStress:3","shearStress:4","shearStress:5","strainRate","wallShearStress:0","wallShearStress:1","wallShearStress:2","arc_length","Points:0","Points:1","Points:2"
-9.8352e-10,-0.004125,0.050735,-11.238,2.6821e-06,9.3662e-10,2.0721e-05,44.613,-942.09,5.3274e-07,6.477,-33.375,0.00074109,0.62891,0.01666,-0.066123,0.049463,-1.7342e-08,0.69328,-3.9521e-10,939.09,0,0,0,0.00052058,0,0.00036677,0.02036
-9.3022e-10,-0.00399,0.048259,-10.799,2.5198e-06,1.0855e-09,2.0951e-05,48.399,-965.93,6.4058e-07,6.3711,-37.601,0.00073087,0.61834,0.015788,-0.070734,0.054946,-1.7153e-08,0.70119,-4.6857e-10,963.61,0,0,0,0.00052495,0,0.00036921,0.020363
-9.26e-10,-0.0039783,0.048061,-10.761,2.5071e-06,1.0972e-09,2.0969e-05,48.692,-967.77,6.492e-07,6.3718,-37.931,0.00073007,0.61746,0.015715,-0.071089,0.055374,-1.7138e-08,0.70181,-4.7448e-10,965.5,0,0,0,0.0005253,0,0.00036941,0.020364
-9.1211e-10,-0.0039405,0.047406,-10.641,2.4655e-06,1.1394e-09,2.1028e-05,49.747,-974.02,6.779e-07,6.3543,-39.106,0.00072748,0.61474,0.015486,-0.072353,0.056866,-1.709e-08,0.70384,-4.9351e-10,971.94,0,0,0,0.00052644,0,0.00037004,0.020365
-8.7048e-10,-0.0038246,0.045453,-10.276,2.341e-06,1.2585e-09,2.1226e-05,52.681,-993.79,7.6653e-07,6.3995,-42.404,0.00071942,0.60433,0.014788,-0.0758,0.061012,-1.6953e-08,0.71025,-5.5208e-10,992.15,0,0,0,0.0005302,0,0.0003719,0.020368
-8.5582e-10,-0.0037848,0.044759,-10.152,2.2976e-06,1.3036e-09,2.1298e-05,53.832,-1001,7.9841e-07,6.3864,-43.679,0.00071661,0.60089,0.014555,-0.07714,0.062585,-1.6906e-08,0.71256,-5.7243e-10,999.57,0,0,0,0.00053149,0,0.00037253,0.020369
-8.1613e-10,-0.0036671,0.042867,-9.7903,2.1809e-06,1.4238e-09,2.1484e-05,56.837,-1020,8.847e-07,6.4557,-47.045,0.00070912,0.59109,0.013888,-0.080616,0.066728,-1.6779e-08,0.71861,-6.2808e-10,1019,0,0,0,0.00053507,0,0.00037428,0.020372
-7.8335e-10,-0.0035716,0.041292,-9.5002,2.0855e-06,1.5295e-09,2.1642e-05,59.614,-1036.2,9.5788e-07,6.4573,-50.111,0.00070302,0.58353,0.013364,-0.083803,0.070438,-1.6677e-08,0.72369,-6.7374e-10,1035.7,0,0,0,0.00053794,0,0.00037567,0.020375
-7.6254e-10,-0.0035061,0.040285,-9.3033,2.0252e-06,1.5944e-09,2.1739e-05,61.299,-1046.2,1.0041e-06,6.5112,-51.992,0.00069919,0.57845,0.013013,-0.085724,0.072711,-1.6613e-08,0.72682,-7.0285e-10,1046,0,0,0,0.00053982,0,0.00037658,0.020376
-7.1298e-10,-0.0033516,0.037866,-8.8447,1.8831e-06,1.7694e-09,2.1972e-05,65.802,-1070.7,1.1175e-06,6.5741,-56.952,0.00069023,0.56722,0.012214,-0.090825,0.078611,-1.6464e-08,0.73436,-7.7217e-10,1071.3,0,0,0,0.00054414,0,0.00037865,0.02038
-7.0964e-10,-0.0033404,0.037702,-8.8118,1.8736e-06,1.7807e-09,2.1988e-05,66.09,-1072.3,1.1251e-06,6.5862,-57.273,0.00068963,0.56641,0.012158,-0.09115,0.078992,-1.6454e-08,0.73486,-7.7684e-10,1073,0,0,0,0.00054445,0,0.00037879,0.02038
-6.9915e-10,-0.0033055,0.037183,-8.7104,1.844e-06,1.8203e-09,2.2036e-05,67.106,-1077.5,1.1497e-06,6.6151,-58.389,0.00068779,0.56408,0.011987,-0.092287,0.0803,-1.6423e-08,0.73642,-7.9156e-10,1078.3,0,0,0,0.00054536,0,0.00037923,0.020381
-6.5823e-10,-0.0031668,0.035176,-8.3082,1.7284e-06,1.9663e-09,2.2259e-05,70.817,-1099.6,1.25e-06,6.9556,-62.505,0.00068016,0.55214,0.011305,-0.09634,0.085035,-1.6313e-08,0.74303,-8.5119e-10,1100.9,0,0,0,0.0005494,0,0.00038088,0.020385
-6.4229e-10,-0.0031134,0.034387,-8.1549,1.6838e-06,2.03e-09,2.2348e-05,72.497,-1108.5,1.2914e-06,7.0771,-64.339,0.00067723,0.54789,0.011051,-0.098173,0.087122,-1.6271e-08,0.74563,-8.7513e-10,1110,0,0,0,0.00055091,0,0.0003815,0.020386
-6.0737e-10,-0.0029881,0.03265,-7.7984,1.5865e-06,2.1613e-09,2.2536e-05,75.91,-1127.3,1.3794e-06,7.4238,-68.11,0.00067089,0.53791,0.010465,-0.10186,0.0914,-1.618e-08,0.75118,-9.265e-10,1129.3,0,0,0,0.00055435,0,0.00038288,0.020389
-5.725e-10,-0.0028632,0.030899,-7.4466,1.4901e-06,2.3117e-09,2.2723e-05,79.873,-1146.6,1.473e-06,7.7761,-72.425,0.0006647,0.52886,0.009904,-0.10615,0.09625,-1.609e-08,0.7567,-9.7973e-10,1149.1,0,0,0,0.00055766,0,0.00038421,0.020392
-5.5671e-10,-0.0028033,0.030103,-7.2791,1.4467e-06,2.3754e-09,2.2807e-05,81.524,-1155.1,1.5139e-06,7.9635,-74.244,0.00066191,0.52445,0.0096371,-0.10793,0.098289,-1.605e-08,0.75916,-1.0032e-09,1157.8,0,0,0,0.00055921,0,0.00038483,0.020394
-5.1286e-10,-0.0026357,0.02787,-6.8151,1.3271e-06,2.5777e-09,2.3035e-05,86.861,-1179.1,1.635e-06,8.5367,-80.036,0.0006544,0.51339,0.0089258,-0.11366,0.10474,-1.5941e-08,0.76586,-1.0711e-09,1182.5,0,0,0,0.00056336,0,0.00038648,0.020398
-5.0629e-10,-0.0026095,0.02754,-6.7428,1.3092e-06,2.6077e-09,2.3079e-05,87.644,-1183.2,1.6546e-06,8.69,-80.889,0.00065315,0.51108,0.0088145,-0.11448,0.10566,-1.5927e-08,0.76702,-1.082e-09,1186.7,0,0,0,0.00056408,0,0.00038672,0.020398
-5.032e-10,-0.002597,0.027383,-6.7087,1.3009e-06,2.6242e-09,2.31e-05,88.076,-1185.2,1.6645e-06,8.7599,-81.357,0.00065257,0.5101,0.0087625,-0.11493,0.10617,-1.592e-08,0.76756,-1.0873e-09,1188.7,0,0,0,0.00056441,0,0.00038682,0.020399
-4.5655e-10,-0.0023998,0.025009,-6.1729,1.1752e-06,2.8559e-09,2.3408e-05,94.072,-1214.7,1.8083e-06,9.9589,-87.891,0.00064394,0.49418,0.0079544,-0.12115,0.11319,-1.5825e-08,0.77555,-1.1656e-09,1218.5,0,0,0,0.00056951,0,0.00038847,0.020404
