"U:0","U:1","U:2","grad(U):0","grad(U):1","grad(U):2","grad(U):3","grad(U):4","grad(U):5","grad(U):6","grad(U):7","grad(U):8","nu","p","shearStress:0","shearStress:1","shearStress:2","shearStress:3","shearStress:4","shearStress:5","strainRate","wallShearStress:0","wallShearStress:1","wallShearStress:2","arc_length","Points:0","Points:1","Points:2"
-3.4093e-12,-0.027093,0.0704,-84.779,1.072e-08,8.5493e-11,1.5047e-08,-7.9055,-356.97,3.1689e-09,-20.832,92.691,0.0009616,46.264,0.16302,0.015126,-0.17814,-2.4776e-11,0.36317,-3.1238e-12,417.83,0,0,0,0.001057,0,0.00031942,0.0073069
-3.3217e-12,-0.027196,0.068943,-83.818,1.0289e-08,9.1641e-11,1.5323e-08,-2.521,-366.48,3.4276e-09,-19.88,86.351,0.00095655,46.268,0.16034,0.0048291,-0.16517,-2.4498e-11,0.36938,-3.3585e-12,422.42,0,0,0,0.0010632,0,0.00032428,0.0073107
-3.2785e-12,-0.027241,0.068233,-83.326,1.0077e-08,9.4512e-11,1.545e-08,0.16308,-370.68,3.5614e-09,-19.377,83.176,0.00095439,46.269,0.15903,-0.00038116,-0.15865,-2.436e-11,0.37213,-3.4838e-12,424.31,0,0,0,0.0010663,0,0.00032675,0.0073126
-3.1731e-12,-0.027313,0.066478,-82.137,9.5892e-09,1.0223e-10,1.5766e-08,7.0278,-382.28,3.8834e-09,-17.946,75.132,0.00094778,46.273,0.15569,-0.013316,-0.14238,-2.403e-11,0.37915,-3.771e-12,430.41,0,0,0,0.0010736,0,0.00033232,0.0073173
-3.1491e-12,-0.027325,0.066086,-81.858,9.4792e-09,1.0387e-10,1.5832e-08,8.5869,-384.62,3.9596e-09,-17.596,73.294,0.00094648,46.274,0.15494,-0.016305,-0.13864,-2.3954e-11,0.38056,-3.8413e-12,431.57,0,0,0,0.0010753,0,0.00033362,0.0073184
-3.0241e-12,-0.027349,0.063998,-80.404,8.9324e-09,1.1365e-10,1.6193e-08,17.234,-398.57,4.3537e-09,-15.533,63.209,0.00093801,46.279,0.15085,-0.032337,-0.11851,-2.3567e-11,0.38832,-4.1867e-12,439.52,0,0,0,0.0010839,0,0.00033993,0.0073242
-3.0214e-12,-0.027349,0.063953,-80.371,8.9206e-09,1.1384e-10,1.6201e-08,17.421,-398.84,4.3626e-09,-15.484,62.989,0.00093784,46.28,0.15076,-0.03269,-0.11807,-2.3558e-11,0.38846,-4.1948e-12,439.66,0,0,0,0.0010841,0,0.00034007,0.0073243
-3.0061e-12,-0.027344,0.063697,-80.188,8.8574e-09,1.1506e-10,1.6243e-08,18.543,-400.56,4.4121e-09,-15.184,61.686,0.00093673,46.28,0.15024,-0.034734,-0.11551,-2.3511e-11,0.38933,-4.2374e-12,440.72,0,0,0,0.0010851,0,0.0003408,0.0073251
-2.8941e-12,-0.027301,0.061891,-78.841,8.3951e-09,1.2406e-10,1.6551e-08,26.373,-413.75,4.7826e-09,-12.637,52.494,0.00092859,46.284,0.14641,-0.049032,-0.097382,-2.3162e-11,0.39578,-4.5517e-12,448.73,0,0,0,0.0010927,0,0.00034606,0.0073306
-2.8712e-12,-0.027285,0.061512,-78.566,8.3045e-09,1.261e-10,1.662e-08,28.084,-416.87,4.8579e-09,-12.065,50.494,0.0009266,46.285,0.14559,-0.052044,-0.093547,-2.3093e-11,0.39722,-4.6116e-12,450.8,0,0,0,0.0010943,0,0.00034706,0.0073317
-2.7684e-12,-0.027195,0.059843,-77.285,7.9005e-09,1.3479e-10,1.6897e-08,35.734,-429.22,5.2091e-09,-9.3498,41.541,0.00091857,46.289,0.14195,-0.065752,-0.076195,-2.2775e-11,0.40264,-4.9032e-12,458.87,0,0,0,0.0011012,0,0.00035166,0.0073369
-2.7184e-12,-0.027135,0.059003,-76.657,7.711e-09,1.3949e-10,1.7047e-08,39.767,-436.2,5.3799e-09,-7.9106,36.842,0.00091393,46.291,0.14008,-0.072695,-0.067383,-2.2624e-11,0.40555,-5.0354e-12,463.81,0,0,0,0.0011045,0,0.00035373,0.0073395
-2.6445e-12,-0.027033,0.057792,-75.701,7.4332e-09,1.46e-10,1.7242e-08,45.635,-445.24,5.6408e-09,-5.6605,29.996,0.00090776,46.294,0.13736,-0.083001,-0.05436,-2.2395e-11,0.40905,-5.2471e-12,470.15,0,0,0,0.0011094,0,0.00035688,0.0073433
-2.5665e-12,-0.0269,0.056465,-74.677,7.1499e-09,1.5398e-10,1.7475e-08,52.422,-456.34,5.9168e-09,-3.0857,22.114,0.00090009,46.297,0.13434,-0.094418,-0.03992,-2.216e-11,0.41316,-5.4553e-12,478.52,0,0,0,0.0011145,0,0.00035995,0.0073473
-2.5223e-12,-0.026816,0.055733,-74.081,6.9905e-09,1.5808e-10,1.759e-08,56.174,-461.83,6.0778e-09,-1.5411,17.747,0.00089616,46.299,0.13265,-0.10087,-0.031781,-2.2024e-11,0.41498,-5.5829e-12,482.66,0,0,0,0.0011174,0,0.00036175,0.0073497
-2.4159e-12,-0.026578,0.053895,-72.618,6.6183e-09,1.6975e-10,1.7911e-08,66.186,-477.22,6.4707e-09,2.4872,6.1523,0.00088511,46.304,0.12838,-0.11732,-0.011055,-2.1708e-11,0.41991,-5.8716e-12,495.04,0,0,0,0.0011243,0,0.00036573,0.0073553
-2.4018e-12,-0.026544,0.053658,-72.42,6.5694e-09,1.7118e-10,1.7948e-08,67.465,-478.99,6.5239e-09,3.05,4.6669,0.00088378,46.305,0.12782,-0.11947,-0.0083456,-2.1664e-11,0.4204,-5.9128e-12,496.47,0,0,0,0.0011253,0,0.00036627,0.007356
-2.3466e-12,-0.026391,0.052687,-71.621,6.3829e-09,1.7723e-10,1.8116e-08,73.089,-487.07,6.7368e-09,5.449,-1.831,0.00087774,46.308,0.12552,-0.1285,0.0029767,-2.1501e-11,0.42255,-6.0647e-12,503.41,0,0,0,0.0011288,0,0.00036824,0.007359
-2.2822e-12,-0.026203,0.051619,-70.684,6.1667e-09,1.8421e-10,1.8313e-08,79.32,-497.5,6.9871e-09,8.4652,-8.889,0.00087049,46.311,0.12289,-0.13831,0.015418,-2.1305e-11,0.42542,-6.238e-12,512.13,0,0,0,0.001133,0,0.00037043,0.0073625
-2.2637e-12,-0.026142,0.051295,-70.407,6.106e-09,1.8655e-10,1.838e-08,81.383,-501.06,7.0604e-09,9.3685,-11.161,0.00086805,46.311,0.12212,-0.14136,0.019247,-2.125e-11,0.42641,-6.2836e-12,515.3,0,0,0,0.0011342,0,0.00037101,0.0073636
-2.1636e-12,-0.025794,0.049601,-68.876,5.7807e-09,1.9791e-10,1.8689e-08,91.931,-517.64,7.4647e-09,14.635,-23.027,0.00085615,46.315,0.11791,-0.15751,0.039595,-2.0943e-11,0.43018,-6.5542e-12,530.07,0,0,0,0.0011406,0,0.00037424,0.0073692
-2.1108e-12,-0.02559,0.048655,-68.041,5.6124e-09,2.051e-10,1.8886e-08,98.424,-528.02,7.6849e-09,17.549,-30.126,0.00084885,46.317,0.11564,-0.16681,0.051179,-2.0787e-11,0.43262,-6.6862e-12,539.88,0,0,0,0.0011439,0,0.00037579,0.0073721
-2.0468e-12,-0.02533,0.047549,-67.009,5.4102e-09,2.1283e-10,1.9088e-08,105.77,-538.8,7.955e-09,21.341,-38.339,0.00084085,46.32,0.11287,-0.17774,0.064867,-2.0591e-11,0.43451,-6.8612e-12,550.15,0,0,0,0.001148,0,0.00037774,0.0073757
-1.9604e-12,-0.024943,0.045962,-65.56,5.1418e-09,2.2509e-10,1.9419e-08,117.48,-556.07,8.3352e-09,26.765,-51.064,0.00082836,46.325,0.10905,-0.19401,0.084962,-2.0336e-11,0.43772,-7.0808e-12,567.53,0,0,0,0.0011534,0,0.00038014,0.0073805
-1.9317e-12,-0.024809,0.045455,-65.072,5.0536e-09,2.2862e-10,1.9512e-08,121.06,-560.95,8.4619e-09,28.684,-55.045,0.00082461,46.326,0.10777,-0.19918,0.091406,-2.0248e-11,0.43829,-7.1601e-12,572.51,0,0,0,0.0011552,0,0.00038097,0.0073821
-1.8372e-12,-0.024324,0.043674,-63.387,4.7667e-09,2.4242e-10,1.9882e-08,135.13,-579.94,8.9023e-09,35.468,-70.263,0.00081043,46.332,0.10349,-0.21815,0.11466,-1.997e-11,0.44074,-7.4058e-12,592.99,0,0,0,0.0011611,0,0.00038343,0.0073874
-1.818e-12,-0.024226,0.04334,-63.053,4.709e-09,2.4509e-10,1.9962e-08,137.49,-584.33,8.9903e-09,37.171,-73.1,0.00080771,46.334,0.10252,-0.22138,0.11886,-1.992e-11,0.44139,-7.4545e-12,597.09,0,0,0,0.0011623,0,0.0003839,0.0073885
-1.8115e-12,-0.024191,0.043218,-62.937,4.6897e-09,2.4612e-10,1.9996e-08,138.43,-586.11,9.022e-09,37.81,-74.244,0.00080667,46.334,0.10217,-0.22261,0.12044,-1.9905e-11,0.44169,-7.4701e-12,598.78,0,0,0,0.0011627,0,0.00038404,0.0073889
-1.7045e-12,-0.023579,0.041302,-60.963,4.3746e-09,2.6174e-10,2.046e-08,152.94,-610.96,9.5415e-09,48.489,-91.682,0.00079101,46.346,0.096561,-0.24188,0.14531,-1.9633e-11,0.44416,-7.7482e-12,623.38,0,0,0,0.0011694,0,0.00038648,0.0073951
-1.6601e-12,-0.02331,0.040447,-60.119,4.2452e-09,2.696e-10,2.0699e-08,160.17,-623.11,9.7734e-09,53.43,-100.4,0.00078376,46.353,0.094079,-0.25104,0.15696,-1.9535e-11,0.44553,-7.8594e-12,635.75,0,0,0,0.001172,0,0.00038738,0.0073976
-1.5927e-12,-0.02288,0.039205,-58.801,4.0503e-09,2.8011e-10,2.1e-08,170.22,-638.81,1.012e-08,61.01,-112.46,0.00077363,46.362,0.090434,-0.26399,0.17356,-1.9366e-11,0.44618,-8.0397e-12,652.32,0,0,0,0.0011762,0,0.00038882,0.0074016
-1.5124e-12,-0.022334,0.037606,-57.167,3.8192e-09,2.9515e-10,2.1445e-08,184.85,-660.58,1.0573e-08,71.199,-129.99,0.00076024,46.377,0.085813,-0.282,0.19619,-1.9193e-11,0.44726,-8.2517e-12,676.21,0,0,0,0.001181,0,0.00039033,0.0074061
-1.4826e-12,-0.022123,0.037042,-56.549,3.7347e-09,2.9986e-10,2.1581e-08,189.71,-667.42,1.0735e-08,74.973,-135.81,0.00075569,46.382,0.084157,-0.28808,0.20393,-1.9119e-11,0.44706,-8.3338e-12,683.97,0,0,0,0.0011828,0,0.00039092,0.0074078
-1.3922e-12,-0.02144,0.03519,-54.581,3.4784e-09,3.1699e-10,2.2087e-08,207.92,-691.18,1.1282e-08,88.039,-157.55,0.00074043,46.401,0.078824,-0.3099,0.23107,-1.8924e-11,0.44635,-8.5844e-12,712.42,0,0,0,0.0011881,0,0.00039249,0.0074128
-1.3738e-12,-0.02128,0.034837,-54.131,3.4264e-09,3.2045e-10,2.2204e-08,212,-697.8,1.1394e-08,90.521,-161.71,0.00073679,46.401,0.077919,-0.31426,0.23634,-1.8875e-11,0.44694,-8.627e-12,720.01,0,0,0,0.0011892,0,0.00039278,0.0074139
-1.3671e-12,-0.021217,0.034694,-53.958,3.4074e-09,3.2209e-10,2.2257e-08,213.94,-700.78,1.1441e-08,91.431,-163.61,0.00073526,46.401,0.077595,-0.31615,0.23856,-1.8858e-11,0.44731,-8.6421e-12,723.66,0,0,0,0.0011896,0,0.00039287,0.0074143
-1.2655e-12,-0.020253,0.032669,-51.316,3.123e-09,3.4255e-10,2.292e-08,239.09,-737.48,1.211e-08,106.61,-189.06,0.00071466,46.398,0.07257,-0.34204,0.26947,-1.8584e-11,0.4488,-8.8895e-12,769.21,0,0,0,0.0011957,0,0.00039432,0.0074202
-1.2211e-12,-0.019801,0.031682,-50.092,2.9977e-09,3.5426e-10,2.3286e-08,253.43,-757.26,1.2456e-08,113.54,-203.2,0.00070435,46.397,0.070406,-0.35553,0.28513,-1.8471e-11,0.45028,-8.9996e-12,795.39,0,0,0,0.0011982,0,0.00039485,0.0074227
-1.1589e-12,-0.019158,0.030397,-48.372,2.8251e-09,3.6736e-10,2.37e-08,270.42,-779.56,1.2901e-08,123.93,-220.35,0.00069148,46.396,0.067302,-0.37236,0.30506,-1.8299e-11,0.44991,-9.16e-12,825.52,0,0,0,0.0012019,0,0.00039566,0.0074263
-1.0798e-12,-0.018281,0.028569,-46.046,2.6023e-09,3.8999e-10,2.4363e-08,298.45,-814.13,1.3579e-08,138.25,-248.03,0.00067309,46.395,0.063458,-0.39782,0.33436,-1.8096e-11,0.45051,-9.3759e-12,875.1,0,0,0,0.0012062,0,0.00039652,0.0074305
-1.0539e-12,-0.017989,0.028014,-45.281,2.5307e-09,3.9582e-10,2.4537e-08,306.16,-823.17,1.3781e-08,143.12,-255.8,0.00066768,46.395,0.062158,-0.40518,0.34302,-1.8023e-11,0.4497,-9.4474e-12,888.49,0,0,0,0.0012077,0,0.00039682,0.007432
