"U:0","U:1","U:2","grad(U):0","grad(U):1","grad(U):2","grad(U):3","grad(U):4","grad(U):5","grad(U):6","grad(U):7","grad(U):8","nu","p","shearStress:0","shearStress:1","shearStress:2","shearStress:3","shearStress:4","shearStress:5","strainRate","wallShearStress:0","wallShearStress:1","wallShearStress:2","arc_length","Points:0","Points:1","Points:2"
-5.0319e-12,-0.027435,0.028375,-69.537,1.1939e-08,2.7484e-09,1.2497e-07,287.03,-960.47,8.8854e-09,167.99,-217.14,8.7954e-05,6.5279,0.012235,-0.050683,0.038447,-1.1989e-11,0.069325,-1.0367e-12,954.98,0,0,0,0.0011954,0,0.00039424,0.0074385
-4.9507e-12,-0.027034,0.027499,-68.438,1.1659e-08,2.839e-09,1.282e-07,303.7,-981.11,1.1821e-08,181.12,-234.45,8.6617e-05,6.5304,0.011889,-0.052685,0.040795,-1.2054e-11,0.068891,-1.2746e-12,977.26,0,0,0,0.0011971,0,0.00039465,0.0074402
-4.8966e-12,-0.026663,0.02688,-67.451,1.1479e-08,2.8936e-09,1.3031e-07,313.61,-992.74,1.383e-08,192.97,-245.05,8.5767e-05,6.5323,0.011611,-0.053934,0.042323,-1.21e-11,0.068135,-1.4469e-12,991.09,0,0,0,0.0011986,0,0.00039499,0.0074417
-4.7426e-12,-0.02589,0.025307,-65.376,1.0951e-08,3.0352e-09,1.3533e-07,345.05,-1021.1,1.9459e-08,218.9,-277.66,8.3561e-05,6.5372,0.01102,-0.05767,0.04665,-1.2181e-11,0.066702,-1.8858e-12,1028.3,0,0,0,0.0012015,0,0.00039565,0.0074445
-4.7389e-12,-0.025865,0.025268,-65.309,1.0938e-08,3.0383e-09,1.3545e-07,345.69,-1021.7,1.9597e-08,219.72,-278.36,8.3511e-05,6.5373,0.011003,-0.057751,0.046748,-1.2183e-11,0.066637,-1.8973e-12,1029.1,0,0,0,0.0012016,0,0.00039567,0.0074446
-4.727e-12,-0.025803,0.025152,-65.147,1.0898e-08,3.0467e-09,1.3576e-07,348.05,-1023.1,2.0033e-08,221.83,-280.8,8.3363e-05,6.5377,0.010961,-0.058029,0.047068,-1.2186e-11,0.066479,-1.9304e-12,1031.6,0,0,0,0.0012018,0,0.00039572,0.0074448
-4.6075e-12,-0.024947,0.023944,-62.908,1.0508e-08,3.1908e-09,1.4126e-07,367.94,-1055.2,2.5208e-08,254.9,-305,8.1718e-05,6.5432,0.010269,-0.060359,0.05009,-1.2331e-11,0.064844,-2.3315e-12,1063.4,0,0,0,0.0012047,0,0.00039625,0.0074476
-4.5413e-12,-0.024624,0.023332,-62.053,1.0281e-08,3.2656e-09,1.4388e-07,381.85,-1071,2.8005e-08,268.29,-320.83,8.0835e-05,6.546,0.0099757,-0.061922,0.051947,-1.238e-11,0.064319,-2.5282e-12,1081.2,0,0,0,0.0012057,0,0.00039645,0.0074486
-4.4557e-12,-0.024025,0.022522,-60.508,1.0005e-08,3.3476e-09,1.4713e-07,395.6,-1087.6,3.1671e-08,291.56,-337.56,7.9832e-05,6.5499,0.009522,-0.063521,0.053999,-1.2451e-11,0.062831,-2.8055e-12,1101.2,0,0,0,0.0012075,0,0.00039677,0.0074504
-4.3126e-12,-0.023315,0.02126,-58.654,9.5161e-09,3.4718e-09,1.5162e-07,425.51,-1109.8,3.7772e-08,321.85,-371.6,7.8175e-05,6.5562,0.0089368,-0.066871,0.057934,-1.2513e-11,0.061011,-3.2226e-12,1134.9,0,0,0,0.0012095,0,0.00039713,0.0074524
